SRL_NO,AGENTBOOTH_BRANCH,REQ_LIMIT,LOAN_TENOR,INTEREST_RATE,PROPOSED_EMI,EXISTING_LOAN,OUTSTANDING_AMOUNT,EXT_LOAN_EMI,BUS_ASSETS,MONTHLY_INCOME,BUSINESS_AGE,CASH_IN_HAND,STOCK,RECEIVABLE,PAYABLE,YEARLY_SALES,NET_PROFIT_MARGIN,DEBT_BUR_RATIO,LOAN_TO_PRICE,DEBT_EQU_RATIO,OWNER_AGE,OWNER_PNW,GUARANTOR_AGE,GUARANTOR_PNW,ELIGIBILITY_PART1,ELIGIBILITY_PART2,CIB_STATUS,APPROVED
2594,1,0.05,18,10,0.003,0,0,0,0.02,0.008,6,0.035,0.065,0.011,0.004,0.748,13.4,36.3,69.8,39.5,24,2.2,44,5,3.5,11,1,1
2597,2,0.8,24,15,0.039,1,0.971,0,0.24,0.118,9,0.1,2.71,0.445,0.05,12.008,11.8,33.3,25.8,51.4,38,7.264,31,2,3,15,1,1
2598,1,0.5,24,15,0.025,0,0,0,0.457,0.057,19,0.152,1.05,0.14,0.09,5.68,12,43.2,45.5,29.3,47,3.714,33,3,4,15,1,1
2599,1,0.45,24,15,0.022,0,0,0,0.07,0.068,18,0.18,1.286,0.321,0,12.3,6.6,32.4,28,24.2,33,8.257,33,3,4,12.5,1,1
2600,2,0.8,36,14,0.028,0,0,0,0.8,0.13,9,0.1,2.15,0.6,0.225,15.2,10.2,21.3,31.7,23.4,34,3.1,40,10,3,15.5,1,1
2601,1,0.4,24,15,0.02,0,0,0,0.225,0.068,11,0.085,0.75,0.13,0.035,7.55,10.8,28.8,47.3,34.6,39,4.584,59,3,4,15,1,1
2602,1,0.4,24,15,0.02,0,0,0,0.2,0.048,9,0.05,0.605,0.11,0.051,5.3,10.8,20.6,30.1,21.9,38,5.966,42,4,4,14.5,1,1
2603,2,0.3,24,15,0.015,0.25,0.184,0.016,0.45,0.054,15,0.05,1.484,0.105,0.045,5.535,11.6,27.4,19.4,14.7,37,4.479,36,10,3,12.5,1,1
2604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2606,1,0.8,36,15,0.028,0,0,0,0.55,0.064,11,0.05,2.873,1.026,0.493,9.782,7.9,43.8,23.5,20,30,13.006,35,5,3.5,14.5,1,1
2608,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,2,0.8,9,15,0.01,0,0,0,0.715,0.111,9,0.1,2.802,3.076,1.47,14.306,9.3,9,18.2,15.3,26,10.2,27,6,3,15.5,1,1
2610,1,0.6,36,15,0.021,0,0,0,0.12,0.063,9,0.195,1.647,0.209,0.194,6.61,11.4,33.6,36.1,30.4,21,2.657,40,7,3,12.5,1,1
2611,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2612,1,0.8,36,15,0.028,0,0,0,0.1,0.242,12,0.8,1.377,1.614,0.05,30.786,9.4,11.6,27.2,20.8,46,6.334,33,1,5,15.5,1,1
2613,1,0.2,24,15,0.01,0.075,0.01,0,0.13,0.017,14,0.11,0.449,0.15,0.054,5.371,3.9,56.5,36.7,26.8,37,2.87,39,2,4,12.5,1,1
2614,1,0.5,9,14,0.006,0.4,0,0,0.354,0.062,27,0.086,0.97,0.723,0.313,6.692,11.1,9.5,36.2,27.5,56,5.94,44,3,0,7.5,1,1
2615,2,0.8,36,14,0.028,0.7,0.03,0.025,0.505,0.078,13,0.075,1.625,1.047,0.373,10.966,8.5,67.3,36.1,28.8,38,2.808,45,3,3,13,0,0
2616,1,0.5,24,15,0.025,0,0,0,0.212,0.087,8,0.15,0.986,0.4,0.158,8.297,12.6,28.1,40.7,31.5,32,10.177,37,13,3.5,14,1,1
2617,2,0.5,24,15,0.025,0.3,0,0.015,0.15,0.061,12,0.28,0.98,0.15,0.06,5.76,12.6,64.8,46.7,33.3,39,50.41,40,4,4,16,1,1
2618,2,0.2,24,14,0.01,0,0,0,0.072,0.031,6,0.025,0.493,0.232,0.018,5.486,6.7,31.6,28.3,24.9,35,2.563,42,4,4,13.5,0,0
2619,2,0.8,8,15,0.01,0,0,0,0.75,0.159,13,0.35,8.2,0,0,23.727,8,6.3,9.8,8.6,33,37.1,40,23,3,14.5,1,1
2620,2,0.8,9,15,0.01,0,0,0,0.185,0.16,42,0.05,1.455,0.565,0.155,15,12.8,6.3,42.9,38.1,39,95.514,28,7,3,15,1,1
2622,1,0.2,24,15,0.01,0,0,0,0.085,0.016,10,0.055,0.325,0.046,0.026,3.07,6.4,60.3,58,41.2,27,0.95,35,3,3,12,1,1
2623,2,0.7,36,15,0.025,0,0,0,1.11,0.071,27,0.1,1.21,0.95,0.542,5.545,15.3,34.6,43.3,24.8,43,10.597,39,3,4,15.5,0,0
2624,2,0.8,9,15,0.01,0,0,0,0.182,0.079,7,0.05,1.532,0.486,0.115,11.7,8.1,12.7,42,37.5,0,0,0,0,0,0,0,0
2625,2,0.8,9,15,0.01,0,0,0,0.182,0.079,7,0.05,1.532,0.486,0.115,11.7,8.1,12.7,42,37.5,26,6.6,38,8,3,14,1,1
2626,2,0.8,8,15,0.01,0,0,0,0.75,0.121,8,0.35,5.393,1.366,0.901,15.541,9.3,8.3,13.7,11.5,42,6.457,39,17,3,15.5,1,1
2628,1,0.5,9,14,0.006,0.4,0,0,0.256,0.056,24,0.086,0.588,0.373,0.051,5.448,12.3,10.4,54.9,40,47,3.526,40,1,0,6.5,1,1
2629,1,0.4,9,14,0.005,0.35,0,0,0.256,0.052,24,0.125,0.646,0.348,0.051,6.153,10.1,9.1,42.4,30.2,44,2.669,36,1,0,7.5,1,1
2630,2,0.8,36,14,0.028,0,0,0,0.18,0.147,3,0.16,2.15,0.12,0.08,10.21,17.3,18.7,36.5,34,44,6.87,60,8,3,12.5,0,0
2631,2,0.8,36,14,0.028,0,0,0,1.58,0.165,11,0.2,2.917,1.1,0.18,19.943,9.9,16.7,20.9,14.2,35,11.638,28,2,3,12,1,1
2632,2,0.3,24,15,0.015,0,0,0,0.19,0.067,14,0.05,0.57,0.176,0.05,3.182,25.1,22.1,43.1,32.1,35,4.185,29,10,2,15,1,1
2633,1,0.8,36,14,0.028,0,0,0,0.348,0.074,6,0.05,0.996,0.372,0.023,8.218,10.7,37.5,59.5,45.9,46,2.781,40,1,5,12,1,1
2634,2,0.8,30,15,0.032,6,5.4,0.145,3.535,0.725,22,0.1,6.093,8.7,1.395,70.9,12.3,24.5,6,36.4,50,16.648,35,5,5,16,1,1
2635,2,0.4,9,15,0.005,0,0,0,0.322,0.068,7,0.05,1.007,0.304,0.258,9.759,8.3,7.4,38,28.1,26,4,38,4,2,14.5,1,1
2638,2,0.8,36,15,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0
2640,1,0.4,24,15,0.02,0,0,0,0.27,0.065,6,0.075,0.785,0.025,0,7.28,10.7,30.3,49.4,34.6,41,6.995,45,5,4,13,1,1
2642,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2643,2,0.2,6,15,0.003,0.8,0.571,0.028,0.529,0.105,19,0.15,1.97,0.07,0.06,7.641,16.6,28.7,38.9,29,41,2.957,37,5,3,15,1,1
2644,1,0.6,36,15,0.021,0,0,0,0.16,0.055,7,0.26,1.438,0.16,0.052,10.83,6.1,38,38.8,30.5,42,5.34,42,3,4,15,1,1
2645,2,0.6,36,14,0.021,0,0,0,0.275,0.083,10,0.4,1.651,0.076,0.033,5.945,16.7,25,35.4,25.3,46,5.663,41,6,4,13.5,1,1
2648,1,0.1,18,15,0.006,0,0,0,0.135,0.014,14,0.08,0.371,0.029,0.01,1.651,10.5,43.8,25.6,16.5,34,2.56,35,2,4,12.5,1,1
2649,2,0.8,36,14,0.028,0,0,0,0.08,0.135,6,0.08,1.625,1.126,0.437,14.833,10.9,20.5,34.6,32.3,33,41.8,36,9,3,10.5,1,1
2652,1,0.8,36,14,0.028,0,0,0,0.665,0.06,7,0.05,1.523,0.955,0.319,10.256,7,46.2,37.1,27.8,31,3.287,36,4,3,15.5,0,0
2653,2,0.8,36,15,0.028,0,0,0,1.585,0.126,8,0.1,3.116,0.64,0.23,14.447,10.5,22.2,22.7,15.4,25,6.761,36,3,2,15.5,0,0
2654,2,0.8,36,14,0.028,0,0,0,0.147,0.093,12,0.055,1.42,1.437,0.073,9.112,12.3,29.7,28.7,26.8,49,10.182,38,1,4,15,1,1
2655,2,0.6,24,15,0.029,0,0,0,0.325,0.072,4,0.42,1.433,0.195,0.044,9.085,9.5,40.9,37.9,25.8,19,2.779,41,8,3,13,1,1
2656,1,0.5,24,15,0.025,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.5,0,0
2657,2,0.8,8,15,0.01,0.6,0.296,0.038,1.046,0.134,7,0.35,5.93,3.128,1.401,25.141,6.4,35.9,10.5,12.1,32,8.011,33,16,3,14.5,1,1
2659,1,0.7,9,15,0.009,0.5,0,0,0.255,0.056,19,0.15,0.562,0.518,0.059,5.01,13.4,15.6,68.6,49.1,39,4.22,38,2,5,15,1,1
2660,2,0.3,24,15,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2661,1,0.5,9,15,0.006,0.2,0,0,0.327,0.044,15,0.15,0.443,0.385,0.022,4.55,11.7,14.1,62.1,39,48,1.649,37,2,0,3.5,1,1
2662,2,0.4,9,14,0.005,0.5,0.309,0.024,0.465,0.073,10,0.085,1.318,0.706,0.117,11.616,7.6,39.3,37.2,28.9,37,2.847,42,1,5,14.5,1,1
2663,1,0.3,24,14,0.015,0,0,0,0.28,0.073,9,0.65,1.176,0.17,0.06,6.48,13.4,26.8,31.1,18.1,29,6.17,36,4,4,11,1,1
2664,1,0.3,9,15,0.004,0.2,0,0,0.268,0.052,9,0.15,0.388,0.283,0.024,4.628,13.5,7.2,46.4,28.2,21,3.654,44,4,0,7,1,1
2666,1,0.8,9,15,0.01,0.8,0,0,0.592,0.061,19,0.135,1.205,0.515,0.295,9.595,7.6,16.4,56.1,37.2,45,6.302,38,3,0,7,1,1
2667,1,0.2,24,15,0.01,0,0,0,0.1,0.026,18,0.11,0.427,0.04,0.023,4.38,7.1,37.9,45.1,30.6,38,5.419,44,3,4,13.5,1,1
2668,1,0.8,36,15,0.028,0,0,0,0.15,0.045,9,0.25,1.43,0.11,0.02,5.53,9.8,62.2,52.6,41.7,38,5.127,34,7,4,14,1,1
2669,2,0.5,9,14,0.006,0,0,0,0.5,0.129,11,0.05,1.541,1.74,0.249,15.02,10.3,21.4,26.4,22.3,39,3.256,44,2,5,13.5,1,1
2670,2,0.5,9,15,0.006,0,0,0,0.612,0.091,9,0.1,2.081,1.69,0.095,11.63,9.4,6.8,13.6,11.4,33,6.9,35,15,3,15,1,1
2672,1,0.4,9,14,0.005,0.3,0,0,0.248,0.051,17,0.116,0.417,0.26,0.079,5.589,10.9,9.2,66.9,41.6,30,3.074,33,2,0,7.5,1,1
2673,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2674,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2675,1,0.3,9,15,0.004,0.2,0,0,0.249,0.033,10,0.076,0.395,0.264,0.069,3.419,11.5,11.4,50.9,32.8,44,3.539,42,2,0,6,1,1
2676,2,0.4,24,14,0.019,0,0,0,0.27,0.045,7,0.05,0.412,0.587,0.165,11.215,4.8,43.2,47.9,34.7,44,0.989,34,2,4,13.5,1,1
2677,1,0.3,24,15,0.015,0,0,0,0.03,0.021,23,0.085,0.508,0.115,0.045,1.085,22.7,71.7,51.9,43.3,52,2.188,41,2,4,13.5,1,1
2679,2,0.8,36,14,0.028,0,0,0,0.18,0.063,7,0,1.521,0.571,0.273,11.618,6.6,43.5,44,40,39,5.249,38,2,0,7.5,1,1
2682,1,0.3,9,15,0.004,0.2,0,0,0.268,0.021,8,0.15,0.388,0.283,0.031,5.057,4.9,18,47,28.4,35,3.497,31,3,0,6.5,1,1
2684,2,0.5,24,15,0.025,0,0,0,0.212,0.113,27,0.1,2.765,1.01,0.001,9.49,14.3,21.7,13.3,12.2,59,12.2,35,10,5,15,1,1
2685,1,0.6,36,15,0.021,0,0,0,0.17,0.083,9,0.09,3.13,0.139,0.096,4.051,24.4,25.5,18.9,17.5,31,5.695,36,4,4,14,1,1
2686,1,0.3,9,15,0.004,0.2,0,0,0.246,0.035,8,0.145,0.616,0.56,0.135,6.406,6.5,10.8,28.8,21,50,2.936,46,3,0,6.5,1,1
2687,1,0.3,24,15,0.015,0,0,0,0.2,0.042,8,0.27,1.02,0.21,0.08,4.68,10.7,35.3,26.1,18.5,26,1.67,45,4,3,13,1,1
2688,1,0.2,24,16,0.01,0,0,0,0.15,0.023,10,0.07,0.533,0.055,0.085,2.211,12.3,43.5,39.8,27.7,35,1.713,30,7,2,14,1,1
2689,1,0.3,9,15,0.004,0.2,0,0,0.29,0.035,12,0.16,0.526,0.76,0.145,6.177,6.8,10.8,26.3,18.9,34,3.256,41,4,0,6.5,1,1
2690,1,0.3,24,15,0.015,0,0,0,0.019,0.022,7,0.05,0.6,0.09,0.06,2.64,10,66.8,47.6,43,26,1.18,44,3,3,13.5,1,1
2693,2,0.8,36,15,0.028,0.5,0,0,0.735,0.068,10,0.07,2.951,0.356,0.075,7.62,10.7,41.3,24.8,19.8,33,11.77,32,5,4,14.5,1,1
2694,2,0.8,36,13.5,0.027,1,0.661,0.025,0.036,0.115,0,0.055,3.068,0.673,0.058,16.648,8.3,45.3,21.7,38.7,48,5.803,45,2,4,13,1,1
2695,1,0.5,24,15,0.025,0,0,0,0.315,0.054,9,0.05,1.461,0.425,0,6.675,9.8,45.1,26.5,22.2,47,10.761,43,3,4,13,1,1
2697,1,0.3,24,16,0.015,0,0,0,0.214,0.036,18,0.07,0.547,0.088,0.078,2.271,19,41.4,53.9,47.9,42,3.045,35,1,4,14,1,1
2698,2,0.8,36,13.5,0.027,2.8,2.769,0,0.367,0.123,11,0.05,3.083,0.637,0.255,12.9,11.5,22.2,23.1,20.6,46,5.56,46,14,5,14.5,1,1
2699,1,0.5,24,15,0.025,0,0,0,0.075,0.035,20,0.225,0.615,0.135,0.07,7.5,5.5,70.7,73.5,51,37,0.004,39,3,5,13,1,1
2700,1,0.8,36,15,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2701,1,0.8,36,15,0.028,0,0,0,0.22,0.073,34,0.325,1.855,0.25,0.08,12.01,7.3,38.5,39.5,31.1,67,7.58,50,5,4,14.5,1,1
2702,2,0.8,36,15,0.028,0,0,0,0.585,0.061,11,0.1,1.35,0.875,0.215,6.958,10.5,46,39.8,29.7,43,7.78,35,2,5,11.5,1,1
2703,1,0.3,24,15,0.015,0,0,0,0.127,0.046,10,0.065,0.669,0.112,0.06,5.25,10.4,32.3,41.6,32.9,44,1.234,39,3,3,12,1,1
2704,2,0.3,24,15,0.015,0,0,0,0.1,0.022,7,0.05,0.605,0.065,0.03,2.35,11.2,66.8,46.9,43.5,38,1.401,36,9,3,12,1,1
2705,1,0.5,24,15,0.025,0,0,0,0.075,0.035,17,0.22,0.9,0.12,0.075,9,4.6,71,52.9,40.3,37,2.236,32,2,4,14.5,1,1
2707,1,0.8,36,15,0.028,0,0,0,0.375,0.065,10,0.2,1.825,0.691,0.057,31.4,2.5,42.9,32.6,26.4,49,5.242,43,4,4,15,1,1
2708,2,0.8,36,15,0.028,0,0.115,0,0.184,0.119,8,0.15,1.101,0.188,0.061,8.613,16.6,23.5,65.2,58.6,33,14.438,40,18,4,14.5,1,1
2709,1,0.2,18,16,0.013,0,0,0,0.2,0.029,11,0.12,0.38,0.05,0.02,4.48,7.8,43.9,48.8,27.4,36,2.93,49,2,4,13,1,1
2710,2,0.8,30,15,0.032,0,0,0,0.085,0.151,7,0.1,2.571,3.05,0.5,17.74,10.2,21.5,15.6,15.1,37,5.236,44,1,3,15,1,1
2711,2,0.6,30,15,0.024,0,0,0,0.21,0.078,6,0.25,1.596,1.424,0.735,9.425,9.9,31.3,26.3,21.9,47,16.123,38,18,4,13,1,1
2712,1,0.8,36,15,0.028,0,0,0,0.138,0.055,7,0.05,1.175,0.444,0.078,4.67,14.2,50.7,51.9,46.3,49,5.16,41,3,4,12,1,1
2713,1,0.6,36,15,0.021,0,0,0,0.15,0.046,12,0.13,0.97,0.147,0.054,4.95,11.1,45.9,56.4,44.7,34,2.005,41,2,4,13.5,1,1
2714,2,0.8,36,14,0.028,0,0,0,0.501,0.067,14,0.075,1.315,1.073,0.214,11.575,6.9,41.2,36.8,29.1,30,6.528,40,10,4,14,1,1
2715,2,0.5,24,15,0.025,0,0,0,0.109,0.086,8,0.1,0.912,0.85,0.206,7.49,13.8,28.4,32.1,28.3,29,5.6,36,5,3,14.5,1,1
2716,1,0.8,36,14,0.028,0,0,0,0.3,0.055,0,0.15,1.4,0.09,0.03,8,8.2,50.3,54.8,49.7,36,0.397,40,2,4,12.5,0,0
2717,1,0.5,24,15,0.025,0,0,0,0.202,0.047,8,0.12,0.905,0.11,0.068,3.685,15.3,52.3,52.8,39.4,55,1.818,33,1,4,14,1,1
2718,2,0.8,36,15,0.028,0,0,0,1.419,0.153,10,0.1,1.124,0.359,0.098,13.112,14,18.4,57.8,27.6,38,11.754,35,10,4,15,1,1
2719,1,0.2,24,16,0.01,0,0,0,0.34,0.019,10,0.1,0.643,0.835,0.455,2.375,9.7,51.4,19.6,13.7,29,4.03,38,4,3,12.5,1,1
2720,2,0.6,24,15,0.029,0,0,0,0.107,0.142,8,0.1,1.056,0.259,0.175,8.211,20.7,20.7,52.6,44.5,32,11.39,27,13,3,14,1,1
2721,2,0.4,9,15,0.005,0,0,0,0.533,0.078,0,0.05,0.806,0.762,0.39,9.25,10.1,6.4,34,22.7,29,15,31,10,2,11.5,1,1
2722,2,0.8,24,15,0.039,0,0,0,0.151,0.132,7,0.1,4.346,2.6,0.15,19.36,8.2,29.8,11.8,11.4,37,10.2,31,11,3,13,1,1
2723,2,0.5,24,15,0.025,0.3,0.288,0.014,0.463,0.055,11,0.05,0.688,0.264,0.053,4.475,14.9,70.2,55.6,55.8,29,17.313,45,13,3,14.5,0,0
2724,2,0.5,9,15,0.006,0,0,0,0.506,0.083,4,0.05,0.804,0.778,0.185,10.143,9.9,9,43,30.7,29,11.1,44,10,3,14,1,1
2725,2,0.8,36,14,0.028,0,0,0,0.055,0.074,19,0.055,0.732,0.51,0.031,7.801,11.4,37.1,66.1,60.6,32,7.365,32,1,4,14.5,1,1
2726,2,0.5,9,15,0.006,0,0,0,0.304,0.088,7,0.05,1.68,0.954,0.3,13.163,8,7.1,21.4,18.6,46,7.6,34,7,2,15.5,1,1
2727,2,0.8,12,14,0.073,4,3.8,0,0.685,0.262,26,0.4,14.579,5.465,1.277,83.056,3.8,27.7,4.3,23.2,37,56.752,38,7,5,13.5,1,1
2728,2,0.8,16,15,0.012,0,0,0,0.385,0.165,7,0.05,2.145,0.545,0.215,15.075,13.1,14.9,32.3,27.5,35,16.3,45,15,4,15,1,1
2729,1,0.3,24,15,0.015,0,0,0,0.04,0.055,10,0.05,0.893,0.175,0.075,7.195,9.1,26.8,30.2,27.7,25,1.802,38,5,4,14.5,1,1
2730,1,0.4,9,15,0.005,0.2,0,0,0.26,0.044,7,0.121,0.426,0.393,0.103,4.915,10.7,11.4,55.9,36.5,29,2.911,31,2,0,7,1,1
2731,1,0.4,9,15,0.005,0.2,0,0,0.327,0.051,12,0.076,0.659,0.373,0.1,5.589,10.5,9.5,42.9,30.3,39,3.06,30,2,5,12.5,1,1
2732,1,0.4,24,15,0.02,0,0,0,0.4,0.053,5,0.25,1.345,0.19,0.09,5.616,11.3,37.2,27.7,19.1,33,2.785,37,2,4,14,1,1
2733,2,0.8,36,15,0.028,0,0,0,0.821,0.118,5,0.05,0.923,2.11,0.245,11.31,12.5,23.8,28.7,21.9,33,4.887,32,10,4,15,1,1
2734,2,0.5,24,10,0.023,0,0,0,0.45,0.085,9,0.215,0.84,0.21,0.05,4.972,20.4,27.5,50,41.2,37,1.045,44,1,4,12.5,1,1
2737,2,0.8,36,15,0.028,0,0,0,0.27,0.154,11,0.09,1.55,0.118,0.045,19.105,9.6,18.2,49.3,40.3,35,7.603,34,15,2,13,1,0
2738,2,0.3,24,15,0.015,0,0,0,0.4,0.035,9,0.1,0.81,0.13,0,4.21,10,41.9,31.9,20.8,50,6.39,42,9,4,10,1,1
2739,1,0.1,18,15,0.006,0,0,0,0.127,0.012,18,0.09,0.25,0.051,0.028,1.17,12.5,20.1,18.3,10.2,59,0.863,43,2,4,12,1,1
2740,1,0.8,36,15,0.028,0,0,0,0.176,0.068,8,0.2,1.533,0.132,0.085,6.175,13.1,41.4,50.6,40.9,26,2.606,39,2,3,14.5,1,1
2741,1,0.2,24,15,0.01,0,0,0,0.014,0.02,8,0.08,0.48,0.08,0.05,6.05,4,48.8,39.2,33.1,38,2.59,32,2,4,13.5,1,1
2742,1,0.5,9,14,0.006,0,0,0,0.225,0.059,15,0.15,0.69,0.564,0.219,5.589,12.8,9.8,48.3,35.5,49,3.205,41,2,0,7,1,1
2743,1,0.4,24,15,0.02,0,0,0,0.2,0.029,13,0.12,0.85,0.23,0.13,2.527,13.6,68.6,42.1,31.5,53,2.3,38,0,5,13.5,1,1
2745,1,0.2,24,15,0.01,0,0,0,0.085,0.029,12,0.045,0.375,0.032,0.011,2.53,13.5,34.4,50.5,38,37,0.508,40,2,3,12.5,1,1
2746,1,0.5,24,15,0.025,0,0,0,0.064,0.05,14,1.904,1.71,1.32,0.874,1.54,38.7,49.3,23.2,12.1,35,6.793,28,2,5,14,1,1
2749,2,0.8,9,15,0.01,0,0,0,0.508,0.112,12,0.05,1.426,1.015,0.385,13.475,10,8.9,38.9,30.6,42,17.35,42,21,3,15,1,1
2750,1,0.5,24,15,0.025,0,0,0,0.18,0.085,27,0.15,1.45,0.21,0.085,5.798,17.6,28.8,31.8,26.3,44,4.858,47,4,4,15.5,1,1
2751,2,0.8,30,15,0.032,0,0,0,0.225,0.253,11,0.1,1.895,0.875,0.3,19.963,15.2,12.8,32.4,28.6,28,3.395,44,12,3,13.5,1,1
2754,2,0.6,30,15,0.024,0,0,0,0.148,0.071,8,0.1,1.412,0.425,0.075,4.851,17.7,34.1,34.1,29.9,39,4.549,36,2,3,15,1,1
2755,1,0.2,24,15,0.01,0,0,0,0.15,0.03,17,0.118,0.43,0.04,0.01,3.26,11,32.7,43.5,27.5,42,3.895,33,3,4,13.5,1,1
2756,1,0.3,24,15,0.015,0,0,0,0.443,0.027,6,0.11,0.435,0.06,0.04,1.45,22,55.3,65.9,29.8,26,2.215,32,1,3,12.5,1,1
2757,1,0.6,24,14,0.029,0,0,0,0,0.115,9,0.1,2.06,0.85,0.35,10.712,12.9,25.3,23.4,22.6,55,5.122,43,3,4,13,0,0
2758,1,0.3,9,15,0.004,0.25,0,0,0.125,0.027,15,0.05,0.62,0.369,0.045,2.95,11,132.1,31.8,26.8,47,2.998,39,4,5,13,1,1
2760,1,0.3,24,15,0.015,0,0,0,0.2,0.037,9,0.32,0.916,0.14,0.046,3.495,12.7,39.7,29.7,19.6,40,2.39,32,1,3,13.5,1,1
2761,1,0.4,9,14,0.005,0.35,0,0,0.325,0.048,8,0.05,0.401,0.318,0.086,4.602,12.4,9.8,63.2,39.7,23,4.198,46,4,4,12,1,1
2762,1,0.5,9,14,0.006,0.3,0,0,0.34,0.069,10,0.13,0.459,0.313,0.034,5.57,14.9,8.5,67.7,41.4,26,4.248,38,3,0,7,1,1
2763,1,0.4,24,15,0.02,0,0,0,0.09,0.035,22,0.05,0.485,0.11,0.025,2.85,14.6,56.6,70.2,55.6,53,9.65,34,5,5,14,1,1
2764,2,0.5,24,14,0.024,0.6,0.065,0.022,0.153,0.085,12,0.052,1.297,0.095,0.055,5.147,19.8,54.2,37.4,36.6,44,8.15,38,5,4,12,0,0
2765,1,0.4,9,15,0.005,0.2,0,0,0.312,0.048,9,0.086,0.47,0.391,0.271,5.432,10.5,10.5,67.8,40.5,26,2.854,31,1,5,13.5,1,1
2766,2,0.8,24,15,0.039,0.1,0.1,0,0.268,0.155,15,0.125,2.283,0.286,0.088,12.768,14.5,25.4,32.2,31.3,24,18.553,33,7,4,15,1,1
2768,2,0.5,24,15,0.025,0,0,0,0.294,0.124,6,0.1,1.569,0.834,0.2,12.65,11.8,19.7,22.7,19.3,29,12.927,29,5,4,13.5,1,1
2769,1,0.4,9,14,0.005,0.4,0,0,0.288,0.044,29,0.066,0.507,0.369,0.068,4.841,11,10.5,49.5,34.4,38,2.881,25,1,0,6.5,1,1
2770,2,0.8,36,13.5,0.027,0,0,0,0.58,0.113,11,0.12,2.15,3.668,0.829,11.986,11.3,24.3,16,14.1,40,4.5,36,1,3,13,1,1
2771,2,0.8,9,15,0.01,2.5,0.652,0,1.098,0.139,19,0.05,3.205,2.335,0.975,20.25,8.2,7.2,17.5,25.4,42,16.138,37,18,4,16,1,1
2781,2,0.2,24,15,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2782,1,0.3,24,15,0.015,0,0,0,0.12,0.027,8,0.1,0.48,0.18,0.05,3.054,10.6,54.6,49.2,36.1,49,3.53,32,2,4,13.5,1,1
2783,2,0.8,30,15,0.032,0,0,0,0.117,0.095,5,0.1,1.189,0.46,0.06,8.4,13.5,34.2,50.3,44.3,40,12.04,37,7,4,14,1,1
2784,1,0.4,9,15,0.005,0.4,0,0,0.327,0.047,16,0.076,0.659,0.535,0.093,5.402,10.4,10.7,36.3,26.6,42,6.3,38,3,0,7.5,1,1
2785,2,0.5,36,8.5,0.016,0.3,0,0,0.1,0.082,2,0.24,0.965,0.47,0.16,6.45,15.2,19.5,39.2,31,60,2.2,34,2,5,13.5,1,1
2787,2,0.3,24,9,0.014,0,0,0,0.224,0.055,6,0.1,0.602,0.002,0,2.401,27.5,25.1,49.7,42.7,34,3.179,39,9,3,13,1,1
2788,1,0.3,9,15,0.004,0.2,0,0,0.363,0.053,9,0.05,0.427,0.326,0.05,4.161,15.3,7.1,42.7,26.9,54,5.006,38,3,0,7.5,1,1
2789,2,0.4,9,15,0.005,0,0,0,0.222,0.068,10,0.05,0.822,0.63,0.232,12.354,6.6,7.4,32.8,26.8,39,10.45,38,9,4,15,1,1
2790,1,0.4,9,15,0.005,0.2,0,0,0.3,0.052,10,0.15,0.436,0.226,0.059,4.81,12.9,9.7,66.4,38,47,4.799,37,2,4,11.5,1,1
2793,1,0.2,24,14,0.01,0,0,0,0.18,0.046,10,0.08,0.405,0.12,0.03,3.93,14.1,21,40.4,26.5,40,2.369,38,1,4,13.5,1,1
2794,1,0.4,9,15,0.005,0.2,0,0,0.263,0.046,9,0.085,0.817,0.175,0,4.465,11.8,11.4,40.3,29.9,29,2.69,35,2,0,4.5,1,1
2795,1,0.3,24,15,0.015,0,0,0,0.035,0.056,7,0.035,0.58,0.065,0.022,6.25,10.7,26.5,48.2,43.3,32,4.786,41,6,3.5,14.5,1,1
2798,2,0.5,8,14,0.006,2.2,2.121,0,0.428,0.135,14,0.05,2.69,1.597,0.365,16.253,10,4.3,12.8,59.6,37,9.129,38,9,3,16.5,1,1
