SRL_NO,AGENTBOOTH_BRANCH,REQ_LIMIT,LOAN_TENOR,INTEREST_RATE,PROPOSED_EMI,EXISTING_LOAN,OUTSTANDING_AMOUNT,EXT_LOAN_EMI,BUS_ASSETS,MONTHLY_INCOME,BUSINESS_AGE,CASH_IN_HAND,STOCK,RECEIVABLE,PAYABLE,YEARLY_SALES,NET_PROFIT_MARGIN,DEBT_BUR_RATIO,LOAN_TO_PRICE,DEBT_EQU_RATIO,OWNER_AGE,OWNER_PNW,GUARANTOR_AGE,GUARANTOR_PNW,ELIGIBILITY_PART1,ELIGIBILITY_PART2,CIB_STATUS,APPROVED
"7,332",2,0.800,24,13,0.038,0,0,0,0.5,0.133,8,0.2,2.8,0.8,0.194,18,8.9,28.8,23.5,22.2,31,4.946,40,6,2,14.500,0,0
"7,333",2,1.200,36,14,0.014,0,0,0,0.29,0.164,31,0.05,9.589,1.329,0.34,19.729,10,8.5,11.3,11,58,19.942,44,7,3,13,1,1
"7,334",1,0.400,24,14,0.019,0.2,0.047,0.01,0.06,0.077,5,0.045,0.747,0.165,0.035,5.45,16.8,38,51,45.5,36,1.932,43,2,2,7.500,1,1
"7,335",2,0.500,24,14,0.024,0,0,0,0.292,0.066,11,0.06,1.151,0.824,0.133,8.778,9.1,36.5,27.1,22.8,47,3.117,42,2,2,15,1,1
"7,336",1,0.500,24,14,0.024,1.25,1.365,0,0.368,0.107,17,0.4,2.454,0.92,0.052,9.287,13.8,22.7,15.1,45.6,29,5.694,33,5,4,15.500,1,1
"7,337",2,1.500,7,14,0.03,6.2,2.568,0,1.25,0.611,11,0.305,9.45,7.29,0.55,68.59,10.7,43,9.3,22.9,51,34.591,43,19,4,13,1,1
"7,338",1,0.300,24,14,0.015,0.2,0,0.01,1.01,0.044,14,0.085,0.762,0.182,0.123,4.285,12.4,32.8,36.6,15.7,36,5.26,37,5,4,14.500,1,1
"7,339",2,0.800,36,12,0.027,0,0,0,0.105,0.12,6,0.2,1.573,0.335,0.045,8.577,16.8,22.3,43,36.9,39,28.617,38,16,5,13,1,1
"7,340",2,0.500,24,14,0.024,0,0,0,0.039,0.069,4,0.1,0.88,0.168,0.021,5.248,15.7,35.3,48.7,42.9,32,10.926,34,8,5,14.500,1,1
"7,341",1,0.200,24,14,0.01,0,0,0,0.102,0.028,5,0.15,0.215,0.045,0.015,2.586,13,34.8,81.7,40.3,29,1.5,37,1,3,12,1,1
"7,342",2,0.500,6,14,0.006,0,0,0,0.63,0.046,3,0.05,0.987,0.274,0.07,7.578,7.2,12.8,42,26.7,40,6.1,46,5,4,14,1,1
"7,343",2,0.300,6,14,0.007,0.1,0.043,0.009,0.322,0.043,5,0.05,0.928,0.225,0.119,7.096,7.2,8.2,29,21.3,33,3.355,38,4,0,6.500,1,1
"7,344",2,1.500,9,14,0.018,14.8,12.085,0.169,1.22,0.761,29,2.5,24.25,5.906,1.06,102.15,8.9,24.5,5.2,41.4,64,38.291,33,11,0,8,1,1
"7,345",2,0.800,24,10,0.037,0.6,0.199,0.019,0.175,0.212,10,0.1,2.5,0.97,0.28,11.545,22,26.8,33,30.4,41,7.748,39,3,0,7,1,1
"7,347",1,0.500,24,14,0.024,0,0,0,0.482,0.07,16,0.029,0.551,0.026,0,4.383,19.2,48.7,86.7,46,24,5.933,41,10,0,7.500,1,1
"7,348",2,0.500,24,14,0.024,0,0,0,0.213,0.085,3,0.095,1.877,0.094,0.054,8.158,12.5,28.6,26.1,22.5,28,4.426,38,5,3,13.500,1,1
"7,349",2,0.500,24,14,0.024,0,0,0,0.335,0.091,3,0.05,0.82,0.387,0.141,6.475,16.9,26.6,47,34.5,32,3.95,48,8,3.500,13.500,1,1
"7,350",2,0.500,24,12,0.024,0.3,0.025,0,0.12,0.044,7,0.08,1.015,0.065,0.022,4.75,11.1,53.9,47.2,39.7,36,1.335,34,4,3,13.500,1,1
"7,351",2,2,48,14,0.023,1.35,0.81,0.051,0.225,0.649,22,0.1,6.675,3.5,0.2,45.181,17.2,6.5,20.1,22.8,46,30.973,45,19,0,7.500,0,0
"7,352",2,0.800,36,12,0.027,0.5,0.182,0.024,0.18,0.135,9,0.28,2.18,1.16,0.55,10.14,16,37.8,35.2,30.2,45,5.4,44,5,4,14.500,1,1
"7,353",1,0.500,24,14,0.024,0,0,0,0.225,0.078,4,0.1,0.806,0.297,0.165,6.894,13.6,31,53.3,39.6,23,10.608,33,8,3,14,1,1
"7,354",1,0.500,18,14,0.031,0,0,0,0.35,0.081,8,0.35,0.98,0.48,0.12,12.2,7.9,38.9,37.3,24.5,28,9.73,34,8,3,14.500,1,1
"7,355",2,0.200,9,14,0.003,0.8,0.505,0.027,0.62,0.064,12,0.08,1.862,0.298,0.107,11.467,6.7,4.9,9.7,31.8,37,8.399,35,6,3,15,1,0
"7,356",2,0.500,6,14,0.012,0,0,0,0.175,0.124,9,0.05,1.69,16.2,0.39,17.55,8.5,4,2.9,2.8,37,7.6,33,7,3,15,1,1
"7,357",2,0.300,6,14,0.004,0.5,0.231,0.024,0.314,0.08,7,0.06,1.769,0.244,0.055,10.291,9.3,4.4,15.3,12.9,49,7.69,43,2,5,16.500,1,1
"7,358",2,0.300,4,12,0.003,0,0,0,0.25,0.084,10,0.8,1.029,0.158,0.24,6.375,15.8,3.6,31.7,15,48,0.006,46,135,4,15,1,1
"7,359",2,0.500,24,14,0.024,0,0,0,0,0,0,0.275,1.12,0.231,0.176,15.538,10.4,18,42.6,34.5,0,0,0,0,0,0,0,0
"7,360",2,0.800,36,14,0.028,0,0,0,0.366,0.061,9,0.096,0.936,0.556,0.092,8.045,9.1,45.3,57.2,43,38,4.737,35,8,4,15,1,1
"7,361",2,0.400,24,14,0.019,0,0,0,0.221,0.069,6,0.105,0.69,0.105,0.032,6.177,13.3,28.3,52.5,36.7,31,2.272,45,2,3,14,1,1
"7,362",1,0.500,24,14,0.024,0.4,0,0.02,0.232,0.066,12,0.026,0.896,0.422,0.025,5.731,13.8,36.8,38.7,32.3,56,27.502,41,5,0,7.500,1,1
"7,364",2,0.800,36,12,0.027,0.8,0.201,0.027,0.84,0.184,24,0.435,2.65,0.705,0.237,12.55,17.6,29.6,32.1,22.8,59,28.738,41,4,4,15,1,1
"7,365",1,0.500,24,14,0.024,0,0,0,0.13,0.067,19,0.05,1.03,0.125,0.052,5.341,15.1,36.2,45.3,39,47,9.59,30,6,4,15.500,1,1
"7,366",1,0.400,24,14,0.019,1.2,1.368,0,0.04,0.106,10,0.2,1.2,1.2,0.1,25,5.1,18.4,17.4,69.6,38,6.041,34,3,4,15,1,1
"7,367",2,0.300,24,14,0.015,0,0,0,0.3,0.059,18,0.11,0.919,0.32,0.04,5.62,12.5,24.8,25,18.7,51,7.196,48,5,4,14.500,1,1
"7,368",2,0.800,24,14,0.039,0.5,0.113,0.025,0.25,0.114,7,0.12,3.291,1.37,0.16,22.64,6,34.2,17.8,16.4,28,7.029,40,50,0,7.500,1,1
"7,369",1,0.500,24,14,0.024,0,0,0,0.374,0.075,14,0.026,0.855,0.28,0.02,5.279,17,32.5,44.9,33,50,8.554,42,3,4,14.500,1,1
"7,371",1,0.300,24,14,0.015,0,0,0,0.08,0.037,10,0.1,0.65,0.035,0.008,2.4,18.4,39.6,44.3,35,31,4.247,36,3,4,12.500,1,1
"7,372",2,0.800,36,14,0.028,0.5,0,0.025,0.552,0.05,19,0.064,0.917,0.246,0.055,8.657,7,54.9,72.2,46.4,48,3.526,43,7,4,16,1,1
"7,374",2,0.600,24,14,0.029,0,0,0,0.094,0.049,5,0.075,0.58,0.28,0.03,3.575,16.3,59.8,72.3,60,47,7.176,39,5,3,14,1,1
"7,375",1,0.400,24,14,0.019,0,0,0,0.23,0.056,4,0.06,0.905,0.176,0.052,7.577,8.8,34.8,38.9,30.3,40,3.989,37,2,4,12,1,1
"7,376",2,0.500,24,12,0.024,0.3,0,0.015,0.55,0.046,7,0.075,0.953,0.1,0,4.137,13.3,51.8,47.5,29.8,25,1.793,44,4,3,11,1,1
"7,378",2,0.500,24,14,0.024,0,0,0,0.379,0.5,6,0.2,1.01,0.753,0.12,7.564,10.3,37.3,30.4,22.5,46,13.613,36,8,2,15,1,1
"7,379",2,0.500,4,12,0.005,1,0.6,0.064,0.16,0.106,10,0.8,1.172,0.268,0.31,7.06,18.1,64.7,44.2,52.6,37,0.006,50,39,5,15.500,1,1
"7,380",2,0.300,24,12,0.014,0,0,0,0.085,0.048,5,0.15,0.915,0.226,0.173,5.87,9.9,29.4,31,25,37,4.801,43,11,4,14.500,1,1
"7,381",2,0.800,36,12,0.027,0.6,0.33,0.03,0.09,0.163,4,0.1,2.993,1,0.156,22.405,8.7,12.3,15.6,14.9,30,4.632,46,7,3,14,1,1
"7,382",2,0.800,6,14,0.009,1.2,1.2,0,0.732,0.189,11,0.1,8.981,1.96,0.789,27.345,8.3,4.9,7.9,18.2,38,15.669,36,14,3,16,1,1
"7,383",1,0.600,24,14,0.029,0.3,0.014,0.015,0.31,0.062,9,0.026,0.966,0.361,0.019,6.07,12.2,47,45.9,36.5,32,3.85,45,3,2,7.500,1,1
"7,384",2,0.300,24,14,0.015,0,0,0,0.14,0.021,13,0.1,0.5,0.2,0.1,3.6,6.8,71,50,35.7,25,1.961,30,3,3,12,1,1
"7,385",2,0.500,24,14,0.024,0,0,0,0.108,0.052,4,0.145,0.994,0.12,0.001,4.111,15.2,46.6,44.9,36.6,34,2.709,35,4,3,13.500,1,1
"7,386",2,1.200,9,14,0.014,1,1,0,0.708,0.23,9,0.1,4.925,5.372,0.451,21.715,12.7,6.1,12.2,20.7,39,18.2,38,37,3,16,1,1
"7,387",2,0.800,36,14,0.028,0,0,0,1.259,0.177,19,0.1,0.688,1.676,0.05,15.331,13.9,15.6,34.6,21.8,50,10.25,38,5,3,16.500,1,1
"7,388",1,0.800,36,14,0.028,0.5,0,0.038,0.3,0.087,12,0.2,1.735,0.37,0.15,8.5,12.2,31.8,40.9,32.6,34,4.126,45,3,4,14.500,1,1
"7,389",1,0.400,24,14,0.019,0.3,0,0.015,0.255,0.064,17,0.05,0.712,0.056,0,5.92,13,30.3,52.1,37.6,47,5.603,46,5,0,7.500,1,1
"7,390",2,0.800,3,12,0.008,2,1.664,0,0.475,0.177,7,0.35,5.823,1.121,0.52,24.821,8.6,4.5,38.4,34,36,5.232,0,0,3,7.500,0,0
"7,391",2,0.800,36,14,0.028,0,0,0,0.1,0.189,15,0.15,2.33,0.848,0.053,14.738,15.4,14.6,25.6,23.7,47,10.342,46,5,4,15,1,1
"7,392",2,0.500,24,14,0.024,0,0,0,0.36,0.087,7,0.45,2.35,0.85,0.19,8.687,12,27.3,16.6,13.1,45,12.47,33,4,4,15,1,1
"7,393",1,0.500,24,14,0.024,0,0,0,0.175,0.067,7,0.05,0.55,0.315,0.015,5.4,14.9,36.2,58.8,46.5,28,1.855,36,7,3,13,1,1
"7,394",2,0.500,6,14,0.012,1.5,1.104,0.014,0.363,0.095,5,0.05,2.007,0.55,0.137,12.453,9.2,8.6,28.9,24.7,33,5.6,34,5,0,7.500,1,1
"7,395",2,0.500,4,12,0.005,0,0,0,0.16,0.103,10,0.8,1.137,0.24,0.35,7.185,17.1,4.9,48.7,25.2,41,5,44,65,4,15,1,1
"7,396",2,0.800,6,14,0.019,0,0,0,0.481,0.074,17,0.05,2.425,0.376,0.19,11.84,7.5,25.4,30.6,25.5,38,13.1,41,8,3,15.500,1,1
"7,397",2,0.800,36,12,0.027,0.6,0.24,0.021,0.165,0.092,6,0.2,1.967,0.645,0.215,14.335,7.7,52.2,43.4,37.7,40,9.645,33,6,3,16.500,1,1
"7,398",2,0.300,6,14,0.007,0,0,0,0.365,0.053,9,0.05,1.116,0.126,0.025,7.316,8.6,6.6,24.6,18.4,43,5.291,39,1,2,7.500,1,1
"7,399",2,0.500,8,14,0.006,0,0,0,0.425,0.067,5,0.05,1.597,1.19,0.502,10.469,7.7,8.7,21.9,18.1,38,6.3,42,6,2,15.500,1,1
"7,400",1,0.350,24,14,0.017,0,0,0,0.05,0.046,4,0.055,0.564,0.239,0.102,4.65,11.7,37.3,50,43.5,54,4.358,35,2,4,12.500,1,1
"7,401",1,0.800,36,13,0.027,0,0,0,0.617,0.165,17,0.1,3.609,1.004,0.795,18.035,11,16.5,21,17.6,41,9.037,37,3,5,11,1,1
"7,403",1,0.400,24,14,0.019,0.3,0,0.014,0.086,0.091,13,0.09,0.87,0.08,0.022,9.25,11.9,37,43.1,36.3,0,6.483,33,10,0,7.500,1,1
"7,404",2,2,36,14,0.069,1,0.15,0.05,0.23,0.12,9,0.06,2.708,1.446,0.34,16.536,8.7,19.5,52.5,48.7,36,7.588,43,4,4,15,1,1
"7,405",1,0.500,24,14,0.024,0.3,0,0.015,0.305,0.051,7,0.085,0.981,0.411,0.086,5.019,12.2,47.6,38.3,29.5,40,5.05,35,4,0,7.500,1,1
"7,406",2,1.500,36,14,0.052,1.8,0.421,0.088,0.15,0.245,9,0.2,4.243,2.73,0.5,27.36,10.8,57,23.2,28.2,47,14.379,36,13,2,15,1,1
"7,407",1,0.400,24,14,0.019,0,0,0,0.145,0.047,5,0.043,0.396,0.475,0.055,5.121,10.9,41.6,49,39.9,33,3.402,45,2,4,13.500,1,1
"7,408",2,1,48,14,0.012,0.8,0,0.028,0.225,0.262,9,0.1,3.515,1.65,0.414,35.1,9,4.5,21.1,19.7,47,18.361,45,24,4,16,1,1
"7,409",2,0.700,36,14,0.024,0.5,0.111,0.025,0.313,0.128,4,0.045,1.125,0.211,0.163,6.67,23,18.9,59.7,45.7,34,3.539,42,9,3,13.500,1,1
"7,410",2,0.400,4,12,0.012,0,0,0,0.185,0.072,10,0.8,0.815,0.21,0.25,5.985,14.4,5.6,51.7,25.4,55,0.007,42,65,5,12.500,1,1
"7,411",2,0.800,36,14,0.028,1,1.019,0,0.379,0.113,11,0.15,2.015,0.47,0.081,18.388,7.4,24.3,33.3,62,55,31.125,41,8,4,12.500,0,0
"7,412",2,0.500,24,14,0.024,0,0,0,0.025,0.056,9,0.326,0.87,0.77,0.2,4.88,13.8,43.3,34.7,27.9,36,8.4,28,3,3,12,0,0
"7,413",1,0.800,36,14,0.028,0,0,0,0.2,0.083,7,0.1,2.45,0.232,0.18,8,12.4,33.3,32,28.6,33,13.607,36,5,3,14,1,1
"7,414",1,0.800,36,14,0.028,0,0,0,0.17,0.083,16,0.175,1.744,0.419,0.109,9.465,10.6,33.1,38.9,33.4,36,9.119,36,9,4,15,0,0
"7,415",2,0.500,7,14,0.006,0,0,0,0.417,0.055,7,0.065,0.519,0.638,0.217,6.49,10.1,10.7,53.2,35.2,41,3.15,42,4,5,14.500,1,1
"7,416",2,0.800,36,12,0.027,3.5,3.67,0,7.4,0.141,19,1.16,1.183,2.168,0.982,19.021,8.9,19,33.8,126.7,56,39.03,46,19,2,16.500,0,0
"7,418",1,0.400,24,14,0.019,0,0,0,0.33,0.051,3,0.04,0.65,0.036,0,9.13,6.7,38.1,58.3,37.9,37,1.408,37,1,5,14,1,1
"7,419",2,0.400,24,14,0.019,0.2,0.089,0.01,0.18,0.056,6,0.125,0.781,0.08,0.035,5.991,11.2,34.9,48.4,35.4,32,6.046,34,2,0,7.500,1,1
"7,420",2,0.500,6,14,0.006,0,0,0,0.209,0.056,1,0.15,1.615,0.457,0.23,8.609,7.8,10.4,27.1,22.7,30,2.572,47,2,3,12,1,1
"7,421",2,0.400,24,14,0.019,0,0,0,0.08,0.045,19,0.08,0.56,0.15,0.07,3.26,16.6,43,62.5,50,49,0.82,43,7,3,14,1,1
"7,422",2,0.800,36,10,0.026,0.55,0,0.018,0.586,0.153,10,0.165,1.375,0.46,0.074,8.411,21.8,17,45.4,31.8,51,3.593,45,5,2,13.500,1,1
"7,423",1,0.400,24,14,0.019,0,0,0,0.1,0.036,9,0.2,0.5,0.15,0.05,3.6,12.1,53.5,66.7,44.4,30,4.533,35,3,4,12.500,1,1
"7,424",1,0.200,24,14,0.01,0,0,0,0.31,0.036,3,0.06,0.243,0.11,0.014,3.38,12.6,27.3,59,28.2,35,1.439,46,0,5,11.500,1,1
"7,425",2,0.300,24,14,0.015,0.3,0.011,0.015,0.25,0.071,23,0.055,0.52,0.085,0,4.63,18.3,20.6,49.6,33,55,0.6,47,7,4,14.500,1,1
"7,426",1,0.600,36,14,0.021,0.3,0.1,0.015,0.248,0.052,15,0.106,0.966,0.478,0.115,4.998,12.4,40,45.2,35.7,29,5.133,33,5,0,7.500,1,1
"7,427",2,0.500,24,14,0.024,0,0,0,0.026,0.052,9,0.1,2.045,0.692,0.118,8.534,7.3,46.5,19.1,18.2,43,9.119,43,11,5,15,1,1
"7,428",2,0.500,24,14,0.024,0,0,0,0.627,0.069,4,0.45,0.776,0.509,0.091,9.524,8.7,35.1,41.9,22,38,7.421,37,3,5,16,1,1
"7,429",1,0.350,24,12,0.017,0,0,0,0.308,0.062,7,0.4,1.145,0.227,0.015,5.467,13.6,26.8,25.8,17,40,3.165,30,4,3,14,1,1
"7,430",2,0.200,24,14,0.01,0,0,0,0.221,0.069,6,0.11,0.69,0.105,0.032,6.177,13.3,14.1,26.2,18.3,28,2.413,32,2,2,7,1,1
"7,431",2,0.800,36,14,0.028,0.5,0.24,0.032,0.334,0.156,10,0.235,6.65,0.032,0.092,16.5,11.3,17.7,12.1,11.2,36,13.642,35,0,4,16,0,0
"7,432",2,0.800,24,14,0.039,0,0,0,0.229,0.164,13,0.3,2.723,0.496,0,38.061,5.2,23.7,24.9,21.4,46,15.738,38,2,3,15,1,1
"7,433",2,0.800,6,14,0.019,0,0,0,0.472,0.095,11,0.001,2.508,2.216,0.893,15.953,7.2,19.6,20.9,18.6,32,3.8,41,21,5,14.500,1,1
"7,434",2,0.500,4,12,0.005,0,0,0,0.3,0.124,8,0.8,1.713,0.255,0.5,8.05,18.4,4,34.1,19.5,37,10.958,40,137,3,15,1,1
"7,435",2,0.600,36,14,0.021,0.3,0.044,0.015,0.54,0.069,7,0.12,0.715,0.45,0.32,4.215,19.6,30.1,71,39.9,38,561.5,33,1,3,15,1,1
"7,436",2,0.800,36,14,0.028,0,0,0,0.3,0.138,4,0.25,1.789,0.4,0.3,10.364,16,20,42.4,32.8,35,2.615,37,7,3,14.500,1,1
"7,437",2,0.800,6,14,0.019,8,6.891,0,0.472,0.602,39,0.5,6.721,23.855,5.263,51.748,14,3.1,3.2,23.1,52,37.24,44,20,0,7.500,1,1
"7,438",2,0.500,24,14,0.024,0.2,0.199,0,0.263,0.071,8,0.07,1.054,0.533,0.125,8.62,9.9,34.2,34.2,27.9,34,4.393,34,3,4,13.500,1,1
"7,439",2,0.300,24,14,0.015,0,0,0,0.21,0.088,19,0.03,0.6,0.1,0.1,4.8,22.1,16.5,50,35.7,56,6.59,37,3,3,11,0,0
"7,442",2,0.500,6,14,0.012,0,0,0,0.165,0.071,9,0.05,0.9,0.84,0.18,12.3,7,16.3,32.1,31.1,60,9.5,39,5,4,14.500,1,1
"7,443",2,0.500,24,12,0.024,0,0,0,0.18,0.045,10,0.1,1.278,0.348,0.235,11.62,4.7,52.7,36,29.9,30,2.7,30,3,4,13.500,0,0
"7,444",2,0.500,24,12,0.024,0,0,0,0.18,0.07,12,0.19,0.596,0.12,0.06,5.442,15.4,33.9,76.2,48.7,32,6.756,34,4,3,15,1,1
"7,445",2,0.800,36,12,0.027,0,0,0,0.5,0.068,5,0.8,2.416,0.11,0,10.563,7.7,39.4,31.7,24.1,41,6.376,30,1,4,13,1,1
"7,446",1,0.600,60,1.200,0.01,0,0,0,0.205,0.086,30,0.05,1.162,0.121,0.096,7.681,13.5,12,50.5,41.6,60,29.127,42,4,5,15,1,1
"7,447",2,0.400,6,14,0.009,0.4,0.2,0.019,0.25,0.156,9,0.05,1.47,0.432,0.11,13.964,13.5,18.4,33.5,28.7,33,4.75,38,4,1,7.500,1,1
"7,448",1,0.400,24,14,0.019,0,0,0,0.18,0.089,3,0.05,0.968,0.254,0.135,6.56,16.3,21.8,36.8,30.4,36,3.375,36,5,3,14,1,1
"7,449",2,0.500,24,14,0.024,0.3,0.065,0.015,0.3,0.068,7,0.22,1.38,0.22,0.12,5.125,16,35.5,33.8,25,35,1.777,32,4,3,14.500,1,1
"7,451",1,0.400,24,14,0.019,0,0,0,0.193,0.058,9,0.065,0.856,0.027,0.031,5.67,12.3,33.4,47,36.1,56,5.66,39,2,4,15,1,1
"7,453",1,0.400,24,14,0.019,0,0,0,0.329,0.048,7,0.075,1.14,0.277,0.071,5.127,11.3,40.1,29.7,22.9,46,7.162,37,5,3,14.500,1,1
"7,454",1,0.500,24,14,0.024,0.3,0.082,0.015,0.127,0.069,7,0.1,0.746,0.319,0.097,5.498,15.2,52.9,51.6,41.8,37,8.698,40,7,0,8,1,1
"7,455",2,0.500,24,14,0.024,0,0,0,2.225,0.094,6,0.1,1.215,0.097,0.15,9.084,12.5,25.7,43,14.3,28,9,35,3,5,15.500,1,1
"7,456",1,0.150,24,14,0.007,0,0,0,0.113,0.029,3,0.03,0.303,0.076,0.028,3.525,10,24.9,42.7,30.3,27,0.622,44,1,3,11,1,1
"7,457",2,0.300,4,12,0.009,0,0,0,0.14,0.086,5,0.8,1.149,0.26,0.3,7.185,14.3,10.5,27.1,15.7,20,5.259,46,136,3,11.500,1,0
"7,458",2,1,36,14,0.034,7.5,7.752,0,1.134,0.2,7,1.04,15.093,0.872,0.18,26.39,9.1,17.2,6.3,48.7,25,43.453,35,7,4,12,1,0
"7,459",2,2,21,14,0.032,0,0,0,1.592,0.302,9,0.1,4.51,3.337,0.17,28.32,12.8,17.1,19.5,16,38,17.2,41,16,5,15,1,1
"7,460",1,0.300,24,13,0.014,0,0,0,0.19,0.058,5,0.08,0.85,0.077,0.036,5.279,13.1,25,33.7,25.8,30,2.316,37,5,2,14.500,0,0
"7,461",2,0.400,24,14,0.019,0,0,0,0.203,0.065,21,0.07,0.855,0.296,0.005,8.82,8.8,30,34.9,28.2,46,3.228,33,2,4,14,1,1
"7,462",1,0.500,24,13,0.024,0,0,0,0.18,0.081,11,0.085,0.923,0.285,0.145,6.163,15.8,29.6,47,37.7,36,2.585,34,2,4,11.500,1,1
"7,463",2,2,48,14,0.055,4,1.677,0.05,2.825,0.203,16,0.25,2.246,3.246,0.4,17.48,13.9,51.8,39.3,45,44,24.42,42,16,4,15,1,0
"7,464",2,0.800,36,9,0.026,0.8,0.231,0.026,0.508,0.07,9,0.25,1.644,0.335,0.101,6.949,12.1,74,42.6,39.1,33,6.98,38,7,4,15,1,1
"7,465",2,0.300,4,12,0.009,0,0,0,0.16,0.102,10,0.8,1.115,0.245,0.3,6.94,17.6,8.8,28.3,14.9,37,7.434,36,64,4,15,1,1
"7,466",2,1,48,14,0.028,0.8,0.187,0.028,6.8,0.162,14,0.1,1.47,1.53,0,10.03,19.4,34.1,40.5,12.3,40,8.96,36,4,2,15.500,1,1
"7,467",1,0.800,36,14,0.028,0.8,0.8,0,0.22,0.122,6,0.4,1.387,4.985,0.74,20.156,7.2,22.7,14.2,12.8,49,91.01,35,2,5,15,0,0
"7,468",1,0.500,24,14,0.024,0,0,0,0.169,0.066,5,0.1,1.102,0.344,0.076,6.711,11.8,36.7,36.5,30.5,44,12.78,35,5,4,15,1,1
"7,469",1,0.100,6,14,0.002,0,0,0,0.135,0.014,7,0.085,0.286,0.087,0.021,2.928,5.8,16.6,28.4,17.5,35,2.974,40,2,5,12.500,1,1
"7,470",2,0.600,36,14,0.021,0,0,0,0.5,0.086,9,0.15,2.105,0.1,0.03,7.5,13.8,23.9,27.6,21.2,32,3.665,30,2,3,14.500,1,1
"7,471",2,0.800,36,14,0.028,0.6,0.195,0.024,0.725,0.109,11,0.31,1.525,0.946,0.135,11.549,11.3,25.4,34.3,23.7,50,9.879,39,9,5,15,1,1
"7,472",2,1,36,14,0.034,0.8,0.351,0,0.15,0.187,7,0.2,4.25,0.98,0.86,19.58,11.4,18.5,30.9,28.6,34,4.6,42,17,4.500,14.500,1,1
"7,473",1,0.300,24,14,0.015,0,0,0,0.115,0.071,8,0.35,1.638,0.236,0.036,7.617,11.3,20.4,16.3,13,31,3.95,27,5,4,14.500,1,1
"7,474",2,0.500,4,12,0.015,0,0,0,0.15,0.102,10,0.8,1.108,0.26,0.33,6.95,17.6,14.7,48.2,25.2,47,10.878,45,202,5,15,1,1
"7,475",2,0.800,36,14,0.028,0.7,0.247,0.024,0.16,0.07,5,0.08,2.234,0.531,0.265,16.95,5,39.3,32,29.2,33,5.013,48,3,3,14.500,1,0
"7,476",1,0.500,24,14,0.024,0,0,0,0.197,0.092,12,0.1,1.319,0.367,0.153,8.356,13.2,26.4,32.6,27.3,46,12.136,39,5,5,15,1,1
"7,477",2,0.800,36,14,0.028,0.6,0.208,0,0.231,0.096,9,0.3,0.888,1.746,0.635,14.408,8,28.7,40,31.6,36,2.42,36,31,3,15,1,1
"7,478",2,0.500,15,14,0.01,0,0,0,0.165,0.113,9,0.05,0.855,0.775,0.125,9.88,13.7,17,33.2,29.1,35,9.5,42,6,3,14.500,1,1
"7,479",2,0.600,36,14,0.021,0,0,0,0.35,0.083,9,0.2,1.85,0.55,0,12,8.3,24.9,25,20.3,32,60,41,8,2,14.500,1,1
"7,480",2,0.800,18,14,0.05,0,0,0,1.21,0.189,9,0.1,3.454,2.502,0.455,17.65,12.8,26.5,14.5,11.8,36,21.3,42,11,4,16,1,1
"7,481",2,0.500,4,12,0.015,1.5,0.75,0.074,0.235,0.136,10,0.8,1.888,0.235,0.35,8.53,19.2,65.5,28.2,44.5,51,8.394,41,65,4,15.500,1,1
"7,482",2,1,36,14,0.034,2.3,1.849,0.028,0.12,0.153,16,0.2,3.31,2.705,0.86,22.497,8.2,22.6,19.4,18.3,53,80.15,47,25,2,14.500,0,0
"7,483",1,0.300,24,14,0.015,0,0,0,0.05,0.04,10,0.025,1.32,0.102,0.055,3.6,13.3,36.4,22,20.8,36,4.23,34,4,4,13.500,1,1
"7,484",2,0.800,36,13,0.027,1,0.945,0,0.5,0.082,19,0.174,2.331,0.05,0.03,7.5,13.2,33.1,34,57.7,56,8.389,46,5,5,15,1,1
"7,485",2,0.800,36,14,0.028,0.5,0.422,0,0.21,0.108,19,0.2,2.447,0.375,0.25,9.171,14.2,25.5,31.1,26.8,43,6.86,41,4,5,15,1,0
"7,486",1,0.500,24,12,0.024,0,0,0,0.345,0.053,13,0.03,1.41,0.181,0.081,4.046,15.7,44.8,33.1,26.5,29,4.489,43,2,3,14.500,1,1
"7,487",2,0.800,9,14,0.012,7.5,6.421,0.085,0.17,0.665,0,0.2,13.768,7.4,0.57,70.1,11.4,1.9,3.9,3.8,39,23.806,37,13,3,11,0,0
"7,488",2,0.300,24,12,0.014,0,0,0,0.18,0.075,6,0.19,0.85,0.13,0.07,5.53,16.3,19,33,23.4,32,8.2,52,6,3,14.500,0,0
"7,489",2,0.500,24,14,0.024,0,0,0,0.2,0.056,0,0.1,0.9,0.08,0.06,5.6,11.9,43.7,54.4,41,35,4.77,30,4,4,12.500,0,1
"7,490",2,0.500,4,12,0.015,0.8,0.681,0.051,0.16,0.106,8,0.8,1.107,0.225,0.55,7.19,17.7,62,63.9,67.8,24,4.992,46,136,3,11.500,1,1
"7,491",2,0.300,4,12,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7,492",2,0.500,36,12,0.017,0.25,0.079,0.016,0.2,0.073,6,0.1,1.2,0.109,0.08,7.82,11.1,23.1,40.7,32.7,41,2,42,9,3,15,1,0
"7,493",2,0.600,36,14,0.021,0,0,0,0.5,0.074,7,0.219,0.974,0.228,0.04,9,9.8,28,51.6,43.5,36,3.69,33,4,5,14.500,1,1
